Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Thailand,THA,SEAR,UMC,2023,11,65+,
Puerto Rico,PRI,AMR,HIC,2023,4,15_64,
Algeria,DZA,AFR,UMC,2023,12,15_64,
Algeria,DZA,AFR,UMC,2023,10,0_4,
Montenegro,MNE,EUR,UMC,2023,8,5_14,
Montenegro,MNE,EUR,UMC,2023,8,0_4,
Montenegro,MNE,EUR,UMC,2023,1,65+,4
Montenegro,MNE,EUR,UMC,2023,8,15_64,
Montenegro,MNE,EUR,UMC,2023,7,15_64,
Montenegro,MNE,EUR,UMC,2023,7,5_14,
Montenegro,MNE,EUR,UMC,2023,7,0_4,
Montenegro,MNE,EUR,UMC,2023,4,15_64,0
Montenegro,MNE,EUR,UMC,2023,5,5_14,0
Montenegro,MNE,EUR,UMC,2023,3,0_4,0
Montenegro,MNE,EUR,UMC,2023,4,5_14,0
Montenegro,MNE,EUR,UMC,2023,3,15_64,3
Montenegro,MNE,EUR,UMC,2023,1,5_14,0
Montenegro,MNE,EUR,UMC,2023,1,15_64,1
Montenegro,MNE,EUR,UMC,2023,1,0_4,0
Algeria,DZA,AFR,UMC,2023,11,0_4,
Zambia,ZMB,AFR,LMC,2023,6,15_64,
Puerto Rico,PRI,AMR,HIC,2023,5,0_4,
Puerto Rico,PRI,AMR,HIC,2023,6,0_4,
Turkey,TUR,EUR,UMC,2023,1,65+,189
Turkey,TUR,EUR,UMC,2023,2,15_64,9
Turkey,TUR,EUR,UMC,2023,3,0_4,0
Turkey,TUR,EUR,UMC,2023,4,5_14,
Turkey,TUR,EUR,UMC,2023,3,15_64,9
Turkey,TUR,EUR,UMC,2023,7,0_4,
Turkey,TUR,EUR,UMC,2023,1,5_14,0
Turkey,TUR,EUR,UMC,2023,3,5_14,0
Turkey,TUR,EUR,UMC,2023,8,0_4,
Turkey,TUR,EUR,UMC,2023,4,65+,
Turkey,TUR,EUR,UMC,2023,2,5_14,0
Turkey,TUR,EUR,UMC,2023,8,5_14,
Turkey,TUR,EUR,UMC,2023,6,0_4,
Turkey,TUR,EUR,UMC,2023,3,65+,65
Turkey,TUR,EUR,UMC,2023,2,0_4,0
Turkey,TUR,EUR,UMC,2023,1,15_64,23
Puerto Rico,PRI,AMR,HIC,2023,12,65+,
Puerto Rico,PRI,AMR,HIC,2023,3,65+,
Puerto Rico,PRI,AMR,HIC,2023,8,15_64,
Puerto Rico,PRI,AMR,HIC,2023,5,15_64,
Puerto Rico,PRI,AMR,HIC,2023,9,15_64,
Puerto Rico,PRI,AMR,HIC,2023,6,15_64,
Puerto Rico,PRI,AMR,HIC,2023,10,65+,
Puerto Rico,PRI,AMR,HIC,2023,7,65+,
Puerto Rico,PRI,AMR,HIC,2023,11,65+,
Puerto Rico,PRI,AMR,HIC,2023,1,0_4,
Puerto Rico,PRI,AMR,HIC,2023,8,65+,
Puerto Rico,PRI,AMR,HIC,2023,12,0_4,
Puerto Rico,PRI,AMR,HIC,2023,1,65+,
Puerto Rico,PRI,AMR,HIC,2023,10,0_4,
Puerto Rico,PRI,AMR,HIC,2023,12,5_14,
Puerto Rico,PRI,AMR,HIC,2023,2,65+,
Puerto Rico,PRI,AMR,HIC,2023,11,15_64,
Turkey,TUR,EUR,UMC,2023,8,65+,
Puerto Rico,PRI,AMR,HIC,2023,4,5_14,
Turkey,TUR,EUR,UMC,2023,7,15_64,
Turkey,TUR,EUR,UMC,2023,4,15_64,
Turkey,TUR,EUR,UMC,2023,12,0_4,
Turkey,TUR,EUR,UMC,2023,10,15_64,
Turkey,TUR,EUR,UMC,2023,10,0_4,
Turkey,TUR,EUR,UMC,2023,12,5_14,
Turkey,TUR,EUR,UMC,2023,10,5_14,
Turkey,TUR,EUR,UMC,2023,11,0_4,
Turkey,TUR,EUR,UMC,2023,6,65+,
American Samoa,ASM,WPR,HIC,2023,6,65+,
American Samoa,ASM,WPR,HIC,2023,12,15_64,
American Samoa,ASM,WPR,HIC,2023,5,65+,
American Samoa,ASM,WPR,HIC,2023,7,65+,
Turkey,TUR,EUR,UMC,2023,11,15_64,
American Samoa,ASM,WPR,HIC,2023,9,0_4,
American Samoa,ASM,WPR,HIC,2023,11,65+,
American Samoa,ASM,WPR,HIC,2023,8,15_64,
Turkey,TUR,EUR,UMC,2023,7,65+,
Turkey,TUR,EUR,UMC,2023,11,65+,
Turkey,TUR,EUR,UMC,2023,6,5_14,
Turkey,TUR,EUR,UMC,2023,9,0_4,
Turkey,TUR,EUR,UMC,2023,7,5_14,
Turkey,TUR,EUR,UMC,2023,2,65+,83
Turkey,TUR,EUR,UMC,2023,5,0_4,
Turkey,TUR,EUR,UMC,2023,9,5_14,
Turkey,TUR,EUR,UMC,2023,8,15_64,
Turkey,TUR,EUR,UMC,2023,4,0_4,
Turkey,TUR,EUR,UMC,2023,5,5_14,
Turkey,TUR,EUR,UMC,2023,9,65+,
Turkey,TUR,EUR,UMC,2023,9,15_64,
Turkey,TUR,EUR,UMC,2023,5,15_64,
Turkey,TUR,EUR,UMC,2023,5,65+,
Turkey,TUR,EUR,UMC,2023,12,15_64,
Turkey,TUR,EUR,UMC,2023,10,65+,
Turkey,TUR,EUR,UMC,2023,6,15_64,
Turkey,TUR,EUR,UMC,2023,1,0_4,0
Puerto Rico,PRI,AMR,HIC,2023,7,15_64,
Puerto Rico,PRI,AMR,HIC,2023,4,0_4,
Puerto Rico,PRI,AMR,HIC,2023,6,5_14,
Monaco,MCO,EUR,HIC,2023,9,5_14,
Monaco,MCO,EUR,HIC,2023,8,65+,
Monaco,MCO,EUR,HIC,2023,9,0_4,
Monaco,MCO,EUR,HIC,2023,8,15_64,
Monaco,MCO,EUR,HIC,2023,8,5_14,
Monaco,MCO,EUR,HIC,2023,7,65+,
Monaco,MCO,EUR,HIC,2023,9,15_64,
Monaco,MCO,EUR,HIC,2023,8,0_4,
Monaco,MCO,EUR,HIC,2023,7,5_14,
Monaco,MCO,EUR,HIC,2023,4,5_14,
Monaco,MCO,EUR,HIC,2023,7,0_4,
Monaco,MCO,EUR,HIC,2023,4,0_4,
Monaco,MCO,EUR,HIC,2023,6,65+,
Monaco,MCO,EUR,HIC,2023,3,0_4,
Monaco,MCO,EUR,HIC,2023,7,15_64,
Monaco,MCO,EUR,HIC,2023,12,65+,
Monaco,MCO,EUR,HIC,2023,9,65+,
Monaco,MCO,EUR,HIC,2023,10,5_14,
Puerto Rico,PRI,AMR,HIC,2023,6,65+,
Puerto Rico,PRI,AMR,HIC,2023,1,5_14,
Puerto Rico,PRI,AMR,HIC,2023,10,15_64,
Puerto Rico,PRI,AMR,HIC,2023,2,0_4,
Bulgaria,BGR,EUR,HIC,2023,10,65+,
Bulgaria,BGR,EUR,HIC,2023,6,65+,
Bulgaria,BGR,EUR,HIC,2023,12,0_4,
Bulgaria,BGR,EUR,HIC,2023,11,5_14,
Bulgaria,BGR,EUR,HIC,2023,7,0_4,
Bulgaria,BGR,EUR,HIC,2023,12,65+,
Bulgaria,BGR,EUR,HIC,2023,11,65+,
Bulgaria,BGR,EUR,HIC,2023,8,0_4,
Bulgaria,BGR,EUR,HIC,2023,9,0_4,
Bulgaria,BGR,EUR,HIC,2023,10,15_64,
Monaco,MCO,EUR,HIC,2023,11,5_14,
Monaco,MCO,EUR,HIC,2023,4,15_64,
Monaco,MCO,EUR,HIC,2023,2,5_14,
Monaco,MCO,EUR,HIC,2023,3,5_14,
Monaco,MCO,EUR,HIC,2023,2,0_4,
Monaco,MCO,EUR,HIC,2023,10,15_64,
Monaco,MCO,EUR,HIC,2023,3,65+,
Monaco,MCO,EUR,HIC,2023,6,0_4,
Monaco,MCO,EUR,HIC,2023,2,65+,
Monaco,MCO,EUR,HIC,2023,5,65+,
Monaco,MCO,EUR,HIC,2023,1,65+,
Monaco,MCO,EUR,HIC,2023,5,0_4,
Puerto Rico,PRI,AMR,HIC,2023,10,5_14,
Puerto Rico,PRI,AMR,HIC,2023,2,5_14,
Puerto Rico,PRI,AMR,HIC,2023,1,15_64,
Puerto Rico,PRI,AMR,HIC,2023,11,0_4,
Puerto Rico,PRI,AMR,HIC,2023,3,0_4,
Puerto Rico,PRI,AMR,HIC,2023,5,5_14,
Puerto Rico,PRI,AMR,HIC,2023,11,5_14,
Puerto Rico,PRI,AMR,HIC,2023,3,5_14,
Monaco,MCO,EUR,HIC,2023,4,65+,
Puerto Rico,PRI,AMR,HIC,2023,5,65+,
Monaco,MCO,EUR,HIC,2023,10,65+,
Monaco,MCO,EUR,HIC,2023,11,15_64,
Monaco,MCO,EUR,HIC,2023,3,15_64,
Monaco,MCO,EUR,HIC,2023,1,0_4,
Sudan,SDN,EMR,LIC,2023,12,5_14,
Monaco,MCO,EUR,HIC,2023,2,15_64,
Monaco,MCO,EUR,HIC,2023,1,5_14,
Monaco,MCO,EUR,HIC,2023,1,15_64,
Monaco,MCO,EUR,HIC,2023,12,15_64,
Monaco,MCO,EUR,HIC,2023,11,0_4,
Monaco,MCO,EUR,HIC,2023,10,0_4,
Monaco,MCO,EUR,HIC,2023,12,5_14,
Monaco,MCO,EUR,HIC,2023,6,5_14,
Monaco,MCO,EUR,HIC,2023,12,0_4,
Monaco,MCO,EUR,HIC,2023,6,15_64,
Monaco,MCO,EUR,HIC,2023,11,65+,
Monaco,MCO,EUR,HIC,2023,5,5_14,
Monaco,MCO,EUR,HIC,2023,5,15_64,
Zambia,ZMB,AFR,LMC,2023,1,0_4,
Zambia,ZMB,AFR,LMC,2023,7,65+,
Zambia,ZMB,AFR,LMC,2023,1,5_14,
Morocco,MAR,EMR,LMC,2023,6,0_4,
Morocco,MAR,EMR,LMC,2023,5,65+,
Morocco,MAR,EMR,LMC,2023,5,0_4,
Morocco,MAR,EMR,LMC,2023,5,5_14,
Morocco,MAR,EMR,LMC,2023,5,15_64,
Portugal,PRT,EUR,HIC,2023,2,0_4,0
Morocco,MAR,EMR,LMC,2023,6,15_64,
Portugal,PRT,EUR,HIC,2023,2,65+,175
Portugal,PRT,EUR,HIC,2023,3,5_14,0
Tunisia,TUN,EMR,LMC,2023,12,65+,
Tunisia,TUN,EMR,LMC,2023,3,65+,
Portugal,PRT,EUR,HIC,2023,4,65+,132
Tunisia,TUN,EMR,LMC,2023,4,65+,
Tunisia,TUN,EMR,LMC,2023,7,0_4,
Tunisia,TUN,EMR,LMC,2023,2,65+,
Morocco,MAR,EMR,LMC,2023,7,65+,
Morocco,MAR,EMR,LMC,2023,6,5_14,
Morocco,MAR,EMR,LMC,2023,1,0_4,
Morocco,MAR,EMR,LMC,2023,12,0_4,
Morocco,MAR,EMR,LMC,2023,11,5_14,
Morocco,MAR,EMR,LMC,2023,4,15_64,
Morocco,MAR,EMR,LMC,2023,2,0_4,
Morocco,MAR,EMR,LMC,2023,11,15_64,
Morocco,MAR,EMR,LMC,2023,11,0_4,
Morocco,MAR,EMR,LMC,2023,3,15_64,
Morocco,MAR,EMR,LMC,2023,1,65+,
Morocco,MAR,EMR,LMC,2023,10,15_64,
Morocco,MAR,EMR,LMC,2023,10,5_14,
Morocco,MAR,EMR,LMC,2023,2,15_64,
Morocco,MAR,EMR,LMC,2023,1,5_14,
Morocco,MAR,EMR,LMC,2023,6,65+,
Morocco,MAR,EMR,LMC,2023,10,0_4,
Morocco,MAR,EMR,LMC,2023,1,15_64,
Tunisia,TUN,EMR,LMC,2023,7,15_64,
Morocco,MAR,EMR,LMC,2023,2,5_14,
Portugal,PRT,EUR,HIC,2023,1,0_4,0
Portugal,PRT,EUR,HIC,2023,5,15_64,8
Brunei Darussalam,BRN,WPR,HIC,2023,2,15_64,
Aruba,ABW,AMR,HIC,2023,6,15_64,
Aruba,ABW,AMR,HIC,2023,7,5_14,
Brunei Darussalam,BRN,WPR,HIC,2023,6,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,2,65+,
Aruba,ABW,AMR,HIC,2023,3,65+,
Aruba,ABW,AMR,HIC,2023,3,5_14,
Aruba,ABW,AMR,HIC,2023,6,5_14,
Aruba,ABW,AMR,HIC,2023,8,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,3,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,7,65+,
Brunei Darussalam,BRN,WPR,HIC,2023,3,65+,
Brunei Darussalam,BRN,WPR,HIC,2023,8,65+,0
Brunei Darussalam,BRN,WPR,HIC,2023,5,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,7,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,5,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,1,65+,
Aruba,ABW,AMR,HIC,2023,7,0_4,
Tunisia,TUN,EMR,LMC,2023,8,15_64,
Tunisia,TUN,EMR,LMC,2023,8,65+,
Tunisia,TUN,EMR,LMC,2023,9,15_64,
Portugal,PRT,EUR,HIC,2023,1,5_14,0
Portugal,PRT,EUR,HIC,2023,6,0_4,0
Tunisia,TUN,EMR,LMC,2023,9,65+,
Tunisia,TUN,EMR,LMC,2023,12,0_4,
Tunisia,TUN,EMR,LMC,2023,12,5_14,
Brunei Darussalam,BRN,WPR,HIC,2023,1,15_64,
Aruba,ABW,AMR,HIC,2023,12,65+,
Aruba,ABW,AMR,HIC,2023,2,65+,
Aruba,ABW,AMR,HIC,2023,5,15_64,
Aruba,ABW,AMR,HIC,2023,6,65+,
Aruba,ABW,AMR,HIC,2023,3,0_4,
Aruba,ABW,AMR,HIC,2023,5,5_14,
Tunisia,TUN,EMR,LMC,2023,8,0_4,
Morocco,MAR,EMR,LMC,2023,7,0_4,
Morocco,MAR,EMR,LMC,2023,12,15_64,
Morocco,MAR,EMR,LMC,2023,2,65+,
Spain,ESP,EUR,HIC,2023,6,0_4,0
Aruba,ABW,AMR,HIC,2023,1,15_64,
Aruba,ABW,AMR,HIC,2023,6,0_4,
Spain,ESP,EUR,HIC,2023,5,5_14,0
Aruba,ABW,AMR,HIC,2023,1,5_14,
Zambia,ZMB,AFR,LMC,2023,2,15_64,
Zambia,ZMB,AFR,LMC,2023,3,0_4,
Spain,ESP,EUR,HIC,2023,2,5_14,0
Spain,ESP,EUR,HIC,2023,5,65+,464
Aruba,ABW,AMR,HIC,2023,10,15_64,
Aruba,ABW,AMR,HIC,2023,1,65+,
Zambia,ZMB,AFR,LMC,2023,10,0_4,
Spain,ESP,EUR,HIC,2023,4,5_14,0
Spain,ESP,EUR,HIC,2023,2,15_64,38
Aruba,ABW,AMR,HIC,2023,2,15_64,
Aruba,ABW,AMR,HIC,2023,1,0_4,
Spain,ESP,EUR,HIC,2023,4,15_64,24
Aruba,ABW,AMR,HIC,2023,5,0_4,
Tunisia,TUN,EMR,LMC,2023,7,65+,
Spain,ESP,EUR,HIC,2023,9,15_64,
Spain,ESP,EUR,HIC,2023,4,0_4,0
Tunisia,TUN,EMR,LMC,2023,8,5_14,
Zambia,ZMB,AFR,LMC,2023,10,5_14,
Spain,ESP,EUR,HIC,2023,6,65+,193
Tunisia,TUN,EMR,LMC,2023,9,0_4,
Spain,ESP,EUR,HIC,2023,6,5_14,0
Spain,ESP,EUR,HIC,2023,8,15_64,
Tunisia,TUN,EMR,LMC,2023,9,5_14,
Zambia,ZMB,AFR,LMC,2023,6,5_14,
Tunisia,TUN,EMR,LMC,2023,1,65+,
Spain,ESP,EUR,HIC,2023,1,0_4,0
Tunisia,TUN,EMR,LMC,2023,12,15_64,
Spain,ESP,EUR,HIC,2023,6,15_64,14
Spain,ESP,EUR,HIC,2023,3,65+,447
Zambia,ZMB,AFR,LMC,2023,6,0_4,
Aruba,ABW,AMR,HIC,2023,3,15_64,
Spain,ESP,EUR,HIC,2023,3,15_64,34
Morocco,MAR,EMR,LMC,2023,7,15_64,
Morocco,MAR,EMR,LMC,2023,12,5_14,
Morocco,MAR,EMR,LMC,2023,4,65+,
Morocco,MAR,EMR,LMC,2023,11,65+,
Morocco,MAR,EMR,LMC,2023,4,5_14,
Morocco,MAR,EMR,LMC,2023,10,65+,
Morocco,MAR,EMR,LMC,2023,4,0_4,
Morocco,MAR,EMR,LMC,2023,9,0_4,
Morocco,MAR,EMR,LMC,2023,3,65+,
Morocco,MAR,EMR,LMC,2023,8,5_14,
Morocco,MAR,EMR,LMC,2023,3,5_14,
Morocco,MAR,EMR,LMC,2023,8,0_4,
Morocco,MAR,EMR,LMC,2023,3,0_4,
Morocco,MAR,EMR,LMC,2023,12,65+,
Morocco,MAR,EMR,LMC,2023,7,5_14,
Spain,ESP,EUR,HIC,2023,1,15_64,51
Brunei Darussalam,BRN,WPR,HIC,2023,4,15_64,
Aruba,ABW,AMR,HIC,2023,5,65+,
Morocco,MAR,EMR,LMC,2023,8,65+,
Spain,ESP,EUR,HIC,2023,2,0_4,0
Aruba,ABW,AMR,HIC,2023,11,15_64,
Zambia,ZMB,AFR,LMC,2023,2,5_14,
Spain,ESP,EUR,HIC,2023,3,5_14,0
Aruba,ABW,AMR,HIC,2023,2,0_4,
Spain,ESP,EUR,HIC,2023,2,65+,357
Spain,ESP,EUR,HIC,2023,1,65+,662
Spain,ESP,EUR,HIC,2023,3,0_4,0
Morocco,MAR,EMR,LMC,2023,9,65+,
Aruba,ABW,AMR,HIC,2023,4,15_64,
Spain,ESP,EUR,HIC,2023,1,5_14,0
Morocco,MAR,EMR,LMC,2023,9,5_14,
Aruba,ABW,AMR,HIC,2023,12,5_14,
Morocco,MAR,EMR,LMC,2023,9,15_64,
Aruba,ABW,AMR,HIC,2023,2,5_14,
Morocco,MAR,EMR,LMC,2023,8,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,1,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,9,0_4,0
Montserrat,MSR,AMR,,2023,11,65+,
Portugal,PRT,EUR,HIC,2023,1,15_64,13
Portugal,PRT,EUR,HIC,2023,1,65+,203
Portugal,PRT,EUR,HIC,2023,8,0_4,0
Portugal,PRT,EUR,HIC,2023,11,5_14,0
Portugal,PRT,EUR,HIC,2023,2,15_64,14
Portugal,PRT,EUR,HIC,2023,3,0_4,0
Portugal,PRT,EUR,HIC,2023,10,65+,152
Portugal,PRT,EUR,HIC,2023,8,15_64,18
Portugal,PRT,EUR,HIC,2023,2,5_14,0
Portugal,PRT,EUR,HIC,2023,4,0_4,1
Portugal,PRT,EUR,HIC,2023,11,15_64,5
Portugal,PRT,EUR,HIC,2023,12,15_64,6
Portugal,PRT,EUR,HIC,2023,5,0_4,0
Portugal,PRT,EUR,HIC,2023,4,5_14,1
Portugal,PRT,EUR,HIC,2023,11,65+,95
Portugal,PRT,EUR,HIC,2023,5,65+,191
Portugal,PRT,EUR,HIC,2023,10,15_64,8
Portugal,PRT,EUR,HIC,2023,5,5_14,0
Montserrat,MSR,AMR,,2023,11,15_64,
Montserrat,MSR,AMR,,2023,6,0_4,
Montserrat,MSR,AMR,,2023,8,65+,
Montserrat,MSR,AMR,,2023,5,0_4,
Montserrat,MSR,AMR,,2023,7,65+,
Montserrat,MSR,AMR,,2023,6,5_14,
Montserrat,MSR,AMR,,2023,6,15_64,
Montserrat,MSR,AMR,,2023,5,5_14,
Montserrat,MSR,AMR,,2023,5,15_64,
Portugal,PRT,EUR,HIC,2023,3,15_64,21
Portugal,PRT,EUR,HIC,2023,7,0_4,0
Portugal,PRT,EUR,HIC,2023,3,65+,216
Portugal,PRT,EUR,HIC,2023,7,5_14,0
Portugal,PRT,EUR,HIC,2023,4,15_64,6
Portugal,PRT,EUR,HIC,2023,8,5_14,1
Portugal,PRT,EUR,HIC,2023,12,5_14,0
Portugal,PRT,EUR,HIC,2023,6,5_14,0
Portugal,PRT,EUR,HIC,2023,6,15_64,10
Brunei Darussalam,BRN,WPR,HIC,2023,12,65+,5
Portugal,PRT,EUR,HIC,2023,10,5_14,0
Aruba,ABW,AMR,HIC,2023,8,15_64,
Aruba,ABW,AMR,HIC,2023,11,0_4,
Aruba,ABW,AMR,HIC,2023,11,65+,
Aruba,ABW,AMR,HIC,2023,9,0_4,
Aruba,ABW,AMR,HIC,2023,11,5_14,
Aruba,ABW,AMR,HIC,2023,12,0_4,
Aruba,ABW,AMR,HIC,2023,10,5_14,
Aruba,ABW,AMR,HIC,2023,12,15_64,
Zambia,ZMB,AFR,LMC,2023,1,15_64,
Zambia,ZMB,AFR,LMC,2023,9,65+,
Zambia,ZMB,AFR,LMC,2023,5,5_14,
Zambia,ZMB,AFR,LMC,2023,2,0_4,
Zambia,ZMB,AFR,LMC,2023,8,65+,
Zambia,ZMB,AFR,LMC,2023,5,15_64,
Portugal,PRT,EUR,HIC,2023,10,0_4,0
Montserrat,MSR,AMR,,2023,9,65+,
Brunei Darussalam,BRN,WPR,HIC,2023,12,5_14,0
Brunei Darussalam,BRN,WPR,HIC,2023,12,0_4,0
Brunei Darussalam,BRN,WPR,HIC,2023,6,65+,
Portugal,PRT,EUR,HIC,2023,6,65+,129
Portugal,PRT,EUR,HIC,2023,9,65+,217
Portugal,PRT,EUR,HIC,2023,7,15_64,8
Portugal,PRT,EUR,HIC,2023,11,0_4,0
Brunei Darussalam,BRN,WPR,HIC,2023,9,15_64,0
Portugal,PRT,EUR,HIC,2023,7,65+,113
Portugal,PRT,EUR,HIC,2023,12,0_4,0
Brunei Darussalam,BRN,WPR,HIC,2023,10,15_64,0
Portugal,PRT,EUR,HIC,2023,8,65+,240
Portugal,PRT,EUR,HIC,2023,12,65+,122
Brunei Darussalam,BRN,WPR,HIC,2023,11,0_4,0
Portugal,PRT,EUR,HIC,2023,9,0_4,0
Brunei Darussalam,BRN,WPR,HIC,2023,11,15_64,1
Portugal,PRT,EUR,HIC,2023,9,15_64,17
Portugal,PRT,EUR,HIC,2023,9,5_14,0
Micronesia (Federated States of),FSM,WPR,LMC,2023,11,65+,
Montserrat,MSR,AMR,,2023,12,0_4,
Montserrat,MSR,AMR,,2023,12,5_14,
Brunei Darussalam,BRN,WPR,HIC,2023,7,5_14,
Montserrat,MSR,AMR,,2023,4,0_4,
Aruba,ABW,AMR,HIC,2023,4,5_14,
Montserrat,MSR,AMR,,2023,9,5_14,
Aruba,ABW,AMR,HIC,2023,8,65+,
Montserrat,MSR,AMR,,2023,3,65+,
Montserrat,MSR,AMR,,2023,10,15_64,
Aruba,ABW,AMR,HIC,2023,9,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,6,5_14,
Montserrat,MSR,AMR,,2023,3,5_14,
Aruba,ABW,AMR,HIC,2023,4,65+,
Montserrat,MSR,AMR,,2023,8,5_14,
Aruba,ABW,AMR,HIC,2023,9,65+,
Montserrat,MSR,AMR,,2023,3,0_4,
Montserrat,MSR,AMR,,2023,9,0_4,
Aruba,ABW,AMR,HIC,2023,8,5_14,
Montserrat,MSR,AMR,,2023,4,5_14,
Aruba,ABW,AMR,HIC,2023,7,65+,
Brunei Darussalam,BRN,WPR,HIC,2023,5,65+,
Montserrat,MSR,AMR,,2023,10,65+,
Brunei Darussalam,BRN,WPR,HIC,2023,4,65+,
Montserrat,MSR,AMR,,2023,10,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,1,5_14,
Montserrat,MSR,AMR,,2023,9,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,10,0_4,0
Montserrat,MSR,AMR,,2023,8,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,7,0_4,
Montserrat,MSR,AMR,,2023,7,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,5,5_14,
Brunei Darussalam,BRN,WPR,HIC,2023,2,0_4,
Montserrat,MSR,AMR,,2023,4,65+,
Aruba,ABW,AMR,HIC,2023,4,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,11,5_14,1
Aruba,ABW,AMR,HIC,2023,9,5_14,
Montserrat,MSR,AMR,,2023,8,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,2,5_14,
Montserrat,MSR,AMR,,2023,2,65+,
Montserrat,MSR,AMR,,2023,3,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,11,65+,1
Montserrat,MSR,AMR,,2023,2,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,9,65+,0
Brunei Darussalam,BRN,WPR,HIC,2023,4,0_4,
Montserrat,MSR,AMR,,2023,1,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,12,15_64,5
Brunei Darussalam,BRN,WPR,HIC,2023,10,5_14,0
Brunei Darussalam,BRN,WPR,HIC,2023,4,5_14,
Brunei Darussalam,BRN,WPR,HIC,2023,10,65+,0
Montserrat,MSR,AMR,,2023,12,15_64,
Brunei Darussalam,BRN,WPR,HIC,2023,6,15_64,
Montserrat,MSR,AMR,,2023,11,5_14,
Montserrat,MSR,AMR,,2023,12,65+,
Montserrat,MSR,AMR,,2023,11,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,3,5_14,
Montserrat,MSR,AMR,,2023,10,5_14,
Montserrat,MSR,AMR,,2023,1,15_64,
Montserrat,MSR,AMR,,2023,4,15_64,
Aruba,ABW,AMR,HIC,2023,7,15_64,
Montserrat,MSR,AMR,,2023,7,5_14,
Aruba,ABW,AMR,HIC,2023,10,0_4,
Montserrat,MSR,AMR,,2023,2,5_14,
Aruba,ABW,AMR,HIC,2023,10,65+,
Montserrat,MSR,AMR,,2023,7,0_4,
Montserrat,MSR,AMR,,2023,2,0_4,
Brunei Darussalam,BRN,WPR,HIC,2023,8,0_4,0
Montserrat,MSR,AMR,,2023,6,65+,
Brunei Darussalam,BRN,WPR,HIC,2023,8,15_64,0
Montserrat,MSR,AMR,,2023,1,65+,
Brunei Darussalam,BRN,WPR,HIC,2023,3,0_4,
Montserrat,MSR,AMR,,2023,5,65+,
Montserrat,MSR,AMR,,2023,1,5_14,
Brunei Darussalam,BRN,WPR,HIC,2023,8,5_14,0
Brunei Darussalam,BRN,WPR,HIC,2023,9,5_14,0
Micronesia (Federated States of),FSM,WPR,LMC,2023,11,5_14,
American Samoa,ASM,WPR,HIC,2023,5,15_64,
Turkey,TUR,EUR,UMC,2023,11,5_14,
Mauritius,MUS,AFR,UMC,2023,1,0_4,
Mauritius,MUS,AFR,UMC,2023,6,0_4,
Mauritius,MUS,AFR,UMC,2023,6,15_64,
Mauritius,MUS,AFR,UMC,2023,5,0_4,
Mauritius,MUS,AFR,UMC,2023,5,5_14,
Mauritius,MUS,AFR,UMC,2023,5,15_64,
Mauritius,MUS,AFR,UMC,2023,6,5_14,
Mauritius,MUS,AFR,UMC,2023,4,65+,
Mauritius,MUS,AFR,UMC,2023,2,65+,
Mauritius,MUS,AFR,UMC,2023,1,65+,
Qatar,QAT,EMR,HIC,2023,11,5_14,
Qatar,QAT,EMR,HIC,2023,11,65+,
Qatar,QAT,EMR,HIC,2023,12,65+,
Qatar,QAT,EMR,HIC,2023,12,0_4,
Mauritius,MUS,AFR,UMC,2023,3,65+,
Mauritius,MUS,AFR,UMC,2023,7,0_4,
Mauritius,MUS,AFR,UMC,2023,7,15_64,
Mauritius,MUS,AFR,UMC,2023,1,15_64,
Mauritius,MUS,AFR,UMC,2023,2,5_14,
Mauritius,MUS,AFR,UMC,2023,11,0_4,
Mauritius,MUS,AFR,UMC,2023,8,5_14,
Mauritius,MUS,AFR,UMC,2023,2,15_64,
Mauritius,MUS,AFR,UMC,2023,10,65+,
Mauritius,MUS,AFR,UMC,2023,8,0_4,
Mauritius,MUS,AFR,UMC,2023,12,5_14,
Mauritius,MUS,AFR,UMC,2023,2,0_4,
Mauritius,MUS,AFR,UMC,2023,10,5_14,
Mauritius,MUS,AFR,UMC,2023,7,65+,
Mauritius,MUS,AFR,UMC,2023,12,0_4,
Mauritius,MUS,AFR,UMC,2023,1,5_14,
Mauritius,MUS,AFR,UMC,2023,8,15_64,
Mauritius,MUS,AFR,UMC,2023,7,5_14,
Mauritius,MUS,AFR,UMC,2023,9,65+,
