dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
11/08/2021,11,8,2021,5648,23,Germany,DE,DEU,83166711,Europe
10/08/2021,10,8,2021,5559,24,Germany,DE,DEU,83166711,Europe
09/08/2021,9,8,2021,2925,18,Germany,DE,DEU,83166711,Europe
08/08/2021,8,8,2021,1141,6,Germany,DE,DEU,83166711,Europe
07/08/2021,7,8,2021,2792,14,Germany,DE,DEU,83166711,Europe
06/08/2021,6,8,2021,3539,18,Germany,DE,DEU,83166711,Europe
05/08/2021,5,8,2021,3531,16,Germany,DE,DEU,83166711,Europe
04/08/2021,4,8,2021,3544,11,Germany,DE,DEU,83166711,Europe
03/08/2021,3,8,2021,3757,12,Germany,DE,DEU,83166711,Europe
02/08/2021,2,8,2021,2118,12,Germany,DE,DEU,83166711,Europe
01/08/2021,1,8,2021,783,6,Germany,DE,DEU,83166711,Europe
31/07/2021,31,7,2021,1964,9,Germany,DE,DEU,83166711,Europe
30/07/2021,30,7,2021,2530,14,Germany,DE,DEU,83166711,Europe
29/07/2021,29,7,2021,2638,10,Germany,DE,DEU,83166711,Europe
28/07/2021,28,7,2021,2846,20,Germany,DE,DEU,83166711,Europe
27/07/2021,27,7,2021,3098,7,Germany,DE,DEU,83166711,Europe
26/07/2021,26,7,2021,1663,5,Germany,DE,DEU,83166711,Europe
25/07/2021,25,7,2021,638,1,Germany,DE,DEU,83166711,Europe
24/07/2021,24,7,2021,1594,10,Germany,DE,DEU,83166711,Europe
23/07/2021,23,7,2021,2121,4,Germany,DE,DEU,83166711,Europe
22/07/2021,22,7,2021,2225,5,Germany,DE,DEU,83166711,Europe
21/07/2021,21,7,2021,2297,7,Germany,DE,DEU,83166711,Europe
20/07/2021,20,7,2021,2341,9,Germany,DE,DEU,83166711,Europe
19/07/2021,19,7,2021,1431,4,Germany,DE,DEU,83166711,Europe
18/07/2021,18,7,2021,499,3,Germany,DE,DEU,83166711,Europe
17/07/2021,17,7,2021,1281,5,Germany,DE,DEU,83166711,Europe
16/07/2021,16,7,2021,1620,3,Germany,DE,DEU,83166711,Europe
15/07/2021,15,7,2021,1520,2,Germany,DE,DEU,83166711,Europe
14/07/2021,14,7,2021,1627,6,Germany,DE,DEU,83166711,Europe
13/07/2021,13,7,2021,1765,6,Germany,DE,DEU,83166711,Europe
12/07/2021,12,7,2021,803,4,Germany,DE,DEU,83166711,Europe
11/07/2021,11,7,2021,311,0,Germany,DE,DEU,83166711,Europe
10/07/2021,10,7,2021,791,6,Germany,DE,DEU,83166711,Europe
09/07/2021,9,7,2021,949,7,Germany,DE,DEU,83166711,Europe
08/07/2021,8,7,2021,957,2,Germany,DE,DEU,83166711,Europe
07/07/2021,7,7,2021,961,3,Germany,DE,DEU,83166711,Europe
06/07/2021,6,7,2021,1065,5,Germany,DE,DEU,83166711,Europe
05/07/2021,5,7,2021,559,2,Germany,DE,DEU,83166711,Europe
04/07/2021,4,7,2021,208,2,Germany,DE,DEU,83166711,Europe
03/07/2021,3,7,2021,509,2,Germany,DE,DEU,83166711,Europe
02/07/2021,2,7,2021,670,4,Germany,DE,DEU,83166711,Europe
01/07/2021,1,7,2021,711,5,Germany,DE,DEU,83166711,Europe
30/06/2021,30,6,2021,866,1,Germany,DE,DEU,83166711,Europe
29/06/2021,29,6,2021,898,7,Germany,DE,DEU,83166711,Europe
28/06/2021,28,6,2021,524,4,Germany,DE,DEU,83166711,Europe
27/06/2021,27,6,2021,223,2,Germany,DE,DEU,83166711,Europe
26/06/2021,26,6,2021,483,0,Germany,DE,DEU,83166711,Europe
25/06/2021,25,6,2021,741,6,Germany,DE,DEU,83166711,Europe
24/06/2021,24,6,2021,830,5,Germany,DE,DEU,83166711,Europe
23/06/2021,23,6,2021,905,3,Germany,DE,DEU,83166711,Europe
22/06/2021,22,6,2021,1068,9,Germany,DE,DEU,83166711,Europe
21/06/2021,21,6,2021,609,5,Germany,DE,DEU,83166711,Europe
20/06/2021,20,6,2021,276,2,Germany,DE,DEU,83166711,Europe
19/06/2021,19,6,2021,737,0,Germany,DE,DEU,83166711,Europe
18/06/2021,18,6,2021,1033,4,Germany,DE,DEU,83166711,Europe
17/06/2021,17,6,2021,1160,7,Germany,DE,DEU,83166711,Europe
16/06/2021,16,6,2021,1445,9,Germany,DE,DEU,83166711,Europe
15/06/2021,15,6,2021,1703,10,Germany,DE,DEU,83166711,Europe
14/06/2021,14,6,2021,934,14,Germany,DE,DEU,83166711,Europe
13/06/2021,13,6,2021,516,7,Germany,DE,DEU,83166711,Europe
12/06/2021,12,6,2021,1311,4,Germany,DE,DEU,83166711,Europe
11/06/2021,11,6,2021,1841,11,Germany,DE,DEU,83166711,Europe
10/06/2021,10,6,2021,2282,10,Germany,DE,DEU,83166711,Europe
09/06/2021,9,6,2021,2866,10,Germany,DE,DEU,83166711,Europe
08/06/2021,8,6,2021,3537,12,Germany,DE,DEU,83166711,Europe
07/06/2021,7,6,2021,1715,12,Germany,DE,DEU,83166711,Europe
06/06/2021,6,6,2021,1136,10,Germany,DE,DEU,83166711,Europe
05/06/2021,5,6,2021,2309,17,Germany,DE,DEU,83166711,Europe
04/06/2021,4,6,2021,2275,14,Germany,DE,DEU,83166711,Europe
03/06/2021,3,6,2021,2939,18,Germany,DE,DEU,83166711,Europe
02/06/2021,2,6,2021,4487,32,Germany,DE,DEU,83166711,Europe
01/06/2021,1,6,2021,5106,25,Germany,DE,DEU,83166711,Europe
31/05/2021,31,5,2021,2439,25,Germany,DE,DEU,83166711,Europe
30/05/2021,30,5,2021,1607,17,Germany,DE,DEU,83166711,Europe
29/05/2021,29,5,2021,3689,27,Germany,DE,DEU,83166711,Europe
28/05/2021,28,5,2021,5177,36,Germany,DE,DEU,83166711,Europe
27/05/2021,27,5,2021,6800,44,Germany,DE,DEU,83166711,Europe
26/05/2021,26,5,2021,7152,62,Germany,DE,DEU,83166711,Europe
25/05/2021,25,5,2021,3671,52,Germany,DE,DEU,83166711,Europe
24/05/2021,24,5,2021,1798,23,Germany,DE,DEU,83166711,Europe
23/05/2021,23,5,2021,2002,23,Germany,DE,DEU,83166711,Europe
22/05/2021,22,5,2021,5821,45,Germany,DE,DEU,83166711,Europe
21/05/2021,21,5,2021,7582,68,Germany,DE,DEU,83166711,Europe
20/05/2021,20,5,2021,8433,63,Germany,DE,DEU,83166711,Europe
19/05/2021,19,5,2021,11311,75,Germany,DE,DEU,83166711,Europe
18/05/2021,18,5,2021,12326,90,Germany,DE,DEU,83166711,Europe
17/05/2021,17,5,2021,5252,82,Germany,DE,DEU,83166711,Europe
16/05/2021,16,5,2021,4277,48,Germany,DE,DEU,83166711,Europe
15/05/2021,15,5,2021,8598,83,Germany,DE,DEU,83166711,Europe
14/05/2021,14,5,2021,7644,85,Germany,DE,DEU,83166711,Europe
13/05/2021,13,5,2021,9665,73,Germany,DE,DEU,83166711,Europe
12/05/2021,12,5,2021,16484,137,Germany,DE,DEU,83166711,Europe
11/05/2021,11,5,2021,16751,142,Germany,DE,DEU,83166711,Europe
10/05/2021,10,5,2021,7396,104,Germany,DE,DEU,83166711,Europe
09/05/2021,9,5,2021,5319,70,Germany,DE,DEU,83166711,Europe
08/05/2021,8,5,2021,12035,96,Germany,DE,DEU,83166711,Europe
07/05/2021,7,5,2021,15471,156,Germany,DE,DEU,83166711,Europe
06/05/2021,6,5,2021,17164,151,Germany,DE,DEU,83166711,Europe
05/05/2021,5,5,2021,20853,190,Germany,DE,DEU,83166711,Europe
04/05/2021,4,5,2021,20981,209,Germany,DE,DEU,83166711,Europe
03/05/2021,3,5,2021,9122,140,Germany,DE,DEU,83166711,Europe
02/05/2021,2,5,2021,6655,96,Germany,DE,DEU,83166711,Europe
01/05/2021,1,5,2021,15067,135,Germany,DE,DEU,83166711,Europe
30/04/2021,30,4,2021,19154,184,Germany,DE,DEU,83166711,Europe
29/04/2021,29,4,2021,21439,206,Germany,DE,DEU,83166711,Europe
28/04/2021,28,4,2021,25013,233,Germany,DE,DEU,83166711,Europe
27/04/2021,27,4,2021,25267,243,Germany,DE,DEU,83166711,Europe
26/04/2021,26,4,2021,12218,209,Germany,DE,DEU,83166711,Europe
25/04/2021,25,4,2021,8666,99,Germany,DE,DEU,83166711,Europe
24/04/2021,24,4,2021,18023,186,Germany,DE,DEU,83166711,Europe
23/04/2021,23,4,2021,22980,248,Germany,DE,DEU,83166711,Europe
22/04/2021,22,4,2021,25456,277,Germany,DE,DEU,83166711,Europe
21/04/2021,21,4,2021,29371,290,Germany,DE,DEU,83166711,Europe
20/04/2021,20,4,2021,27975,301,Germany,DE,DEU,83166711,Europe
19/04/2021,19,4,2021,12306,218,Germany,DE,DEU,83166711,Europe
18/04/2021,18,4,2021,8804,129,Germany,DE,DEU,83166711,Europe
17/04/2021,17,4,2021,17691,195,Germany,DE,DEU,83166711,Europe
16/04/2021,16,4,2021,23084,237,Germany,DE,DEU,83166711,Europe
15/04/2021,15,4,2021,25078,260,Germany,DE,DEU,83166711,Europe
14/04/2021,14,4,2021,28562,313,Germany,DE,DEU,83166711,Europe
13/04/2021,13,4,2021,26735,290,Germany,DE,DEU,83166711,Europe
12/04/2021,12,4,2021,12124,199,Germany,DE,DEU,83166711,Europe
11/04/2021,11,4,2021,8850,114,Germany,DE,DEU,83166711,Europe
10/04/2021,10,4,2021,18042,213,Germany,DE,DEU,83166711,Europe
09/04/2021,9,4,2021,23300,251,Germany,DE,DEU,83166711,Europe
08/04/2021,8,4,2021,25773,280,Germany,DE,DEU,83166711,Europe
07/04/2021,7,4,2021,23730,292,Germany,DE,DEU,83166711,Europe
06/04/2021,6,4,2021,11507,267,Germany,DE,DEU,83166711,Europe
05/04/2021,5,4,2021,7041,164,Germany,DE,DEU,83166711,Europe
04/04/2021,4,4,2021,7151,128,Germany,DE,DEU,83166711,Europe
03/04/2021,3,4,2021,10629,176,Germany,DE,DEU,83166711,Europe
02/04/2021,2,4,2021,15488,201,Germany,DE,DEU,83166711,Europe
01/04/2021,1,4,2021,21453,255,Germany,DE,DEU,83166711,Europe
31/03/2021,31,3,2021,23993,302,Germany,DE,DEU,83166711,Europe
30/03/2021,30,3,2021,20386,289,Germany,DE,DEU,83166711,Europe
29/03/2021,29,3,2021,10993,236,Germany,DE,DEU,83166711,Europe
28/03/2021,28,3,2021,7589,110,Germany,DE,DEU,83166711,Europe
27/03/2021,27,3,2021,15783,195,Germany,DE,DEU,83166711,Europe
26/03/2021,26,3,2021,20041,258,Germany,DE,DEU,83166711,Europe
25/03/2021,25,3,2021,21911,258,Germany,DE,DEU,83166711,Europe
24/03/2021,24,3,2021,22654,267,Germany,DE,DEU,83166711,Europe
23/03/2021,23,3,2021,19453,276,Germany,DE,DEU,83166711,Europe
22/03/2021,22,3,2021,8909,161,Germany,DE,DEU,83166711,Europe
21/03/2021,21,3,2021,5955,107,Germany,DE,DEU,83166711,Europe
20/03/2021,20,3,2021,13224,144,Germany,DE,DEU,83166711,Europe
19/03/2021,19,3,2021,15700,196,Germany,DE,DEU,83166711,Europe
18/03/2021,18,3,2021,16738,236,Germany,DE,DEU,83166711,Europe
17/03/2021,17,3,2021,18364,218,Germany,DE,DEU,83166711,Europe
16/03/2021,16,3,2021,15793,234,Germany,DE,DEU,83166711,Europe
15/03/2021,15,3,2021,6847,144,Germany,DE,DEU,83166711,Europe
14/03/2021,14,3,2021,4837,75,Germany,DE,DEU,83166711,Europe
13/03/2021,13,3,2021,10471,126,Germany,DE,DEU,83166711,Europe
12/03/2021,12,3,2021,12552,173,Germany,DE,DEU,83166711,Europe
11/03/2021,11,3,2021,13161,200,Germany,DE,DEU,83166711,Europe
10/03/2021,10,3,2021,13995,208,Germany,DE,DEU,83166711,Europe
09/03/2021,9,3,2021,11513,180,Germany,DE,DEU,83166711,Europe
08/03/2021,8,3,2021,4846,135,Germany,DE,DEU,83166711,Europe
07/03/2021,7,3,2021,3362,81,Germany,DE,DEU,83166711,Europe
06/03/2021,6,3,2021,8298,133,Germany,DE,DEU,83166711,Europe
05/03/2021,5,3,2021,9653,142,Germany,DE,DEU,83166711,Europe
04/03/2021,4,3,2021,10137,166,Germany,DE,DEU,83166711,Europe
03/03/2021,3,3,2021,11314,168,Germany,DE,DEU,83166711,Europe
02/03/2021,2,3,2021,10962,197,Germany,DE,DEU,83166711,Europe
01/03/2021,1,3,2021,4686,161,Germany,DE,DEU,83166711,Europe
28/02/2021,28,2,2021,3453,73,Germany,DE,DEU,83166711,Europe
27/02/2021,27,2,2021,7659,135,Germany,DE,DEU,83166711,Europe
26/02/2021,26,2,2021,9468,184,Germany,DE,DEU,83166711,Europe
25/02/2021,25,2,2021,9911,199,Germany,DE,DEU,83166711,Europe
24/02/2021,24,2,2021,11306,232,Germany,DE,DEU,83166711,Europe
23/02/2021,23,2,2021,10177,217,Germany,DE,DEU,83166711,Europe
22/02/2021,22,2,2021,4413,182,Germany,DE,DEU,83166711,Europe
21/02/2021,21,2,2021,3037,95,Germany,DE,DEU,83166711,Europe
20/02/2021,20,2,2021,7779,158,Germany,DE,DEU,83166711,Europe
19/02/2021,19,2,2021,8726,221,Germany,DE,DEU,83166711,Europe
18/02/2021,18,2,2021,9231,241,Germany,DE,DEU,83166711,Europe
17/02/2021,17,2,2021,10009,274,Germany,DE,DEU,83166711,Europe
16/02/2021,16,2,2021,9249,292,Germany,DE,DEU,83166711,Europe
15/02/2021,15,2,2021,4394,194,Germany,DE,DEU,83166711,Europe
14/02/2021,14,2,2021,3762,106,Germany,DE,DEU,83166711,Europe
13/02/2021,13,2,2021,5597,162,Germany,DE,DEU,83166711,Europe
12/02/2021,12,2,2021,8542,253,Germany,DE,DEU,83166711,Europe
11/02/2021,11,2,2021,9356,306,Germany,DE,DEU,83166711,Europe
10/02/2021,10,2,2021,10278,305,Germany,DE,DEU,83166711,Europe
09/02/2021,9,2,2021,9099,305,Germany,DE,DEU,83166711,Europe
08/02/2021,8,2,2021,4184,241,Germany,DE,DEU,83166711,Europe
07/02/2021,7,2,2021,3090,101,Germany,DE,DEU,83166711,Europe
06/02/2021,6,2,2021,8380,242,Germany,DE,DEU,83166711,Europe
05/02/2021,5,2,2021,10011,316,Germany,DE,DEU,83166711,Europe
04/02/2021,4,2,2021,11504,442,Germany,DE,DEU,83166711,Europe
03/02/2021,3,2,2021,13418,442,Germany,DE,DEU,83166711,Europe
02/02/2021,2,2,2021,12297,396,Germany,DE,DEU,83166711,Europe
01/02/2021,1,2,2021,5857,314,Germany,DE,DEU,83166711,Europe
31/01/2021,31,1,2021,4208,189,Germany,DE,DEU,83166711,Europe
30/01/2021,30,1,2021,9946,306,Germany,DE,DEU,83166711,Europe
29/01/2021,29,1,2021,12567,478,Germany,DE,DEU,83166711,Europe
28/01/2021,28,1,2021,13360,482,Germany,DE,DEU,83166711,Europe
27/01/2021,27,1,2021,15814,619,Germany,DE,DEU,83166711,Europe
26/01/2021,26,1,2021,15507,581,Germany,DE,DEU,83166711,Europe
25/01/2021,25,1,2021,6747,429,Germany,DE,DEU,83166711,Europe
24/01/2021,24,1,2021,5016,215,Germany,DE,DEU,83166711,Europe
23/01/2021,23,1,2021,11570,445,Germany,DE,DEU,83166711,Europe
22/01/2021,22,1,2021,15033,631,Germany,DE,DEU,83166711,Europe
21/01/2021,21,1,2021,16813,715,Germany,DE,DEU,83166711,Europe
20/01/2021,20,1,2021,19473,775,Germany,DE,DEU,83166711,Europe
19/01/2021,19,1,2021,18463,766,Germany,DE,DEU,83166711,Europe
18/01/2021,18,1,2021,9156,541,Germany,DE,DEU,83166711,Europe
17/01/2021,17,1,2021,6595,326,Germany,DE,DEU,83166711,Europe
16/01/2021,16,1,2021,13433,539,Germany,DE,DEU,83166711,Europe
15/01/2021,15,1,2021,18303,822,Germany,DE,DEU,83166711,Europe
14/01/2021,14,1,2021,20395,948,Germany,DE,DEU,83166711,Europe
13/01/2021,13,1,2021,24105,967,Germany,DE,DEU,83166711,Europe
12/01/2021,12,1,2021,22582,897,Germany,DE,DEU,83166711,Europe
11/01/2021,11,1,2021,13479,588,Germany,DE,DEU,83166711,Europe
10/01/2021,10,1,2021,8476,425,Germany,DE,DEU,83166711,Europe
09/01/2021,9,1,2021,16666,604,Germany,DE,DEU,83166711,Europe
08/01/2021,8,1,2021,24529,930,Germany,DE,DEU,83166711,Europe
07/01/2021,7,1,2021,26110,1032,Germany,DE,DEU,83166711,Europe
06/01/2021,6,1,2021,27959,921,Germany,DE,DEU,83166711,Europe
05/01/2021,5,1,2021,27431,1042,Germany,DE,DEU,83166711,Europe
04/01/2021,4,1,2021,14304,777,Germany,DE,DEU,83166711,Europe
03/01/2021,3,1,2021,8830,497,Germany,DE,DEU,83166711,Europe
02/01/2021,2,1,2021,10022,594,Germany,DE,DEU,83166711,Europe
01/01/2021,1,1,2021,10270,420,Germany,DE,DEU,83166711,Europe
31/12/2020,31,12,2020,19592,779,Germany,DE,DEU,83166711,Europe
30/12/2020,30,12,2020,31056,1296,Germany,DE,DEU,83166711,Europe
29/12/2020,29,12,2020,27563,1252,Germany,DE,DEU,83166711,Europe
28/12/2020,28,12,2020,15737,896,Germany,DE,DEU,83166711,Europe
27/12/2020,27,12,2020,9808,530,Germany,DE,DEU,83166711,Europe
26/12/2020,26,12,2020,11543,580,Germany,DE,DEU,83166711,Europe
25/12/2020,25,12,2020,13148,511,Germany,DE,DEU,83166711,Europe
24/12/2020,24,12,2020,21143,710,Germany,DE,DEU,83166711,Europe
23/12/2020,23,12,2020,33969,1253,Germany,DE,DEU,83166711,Europe
22/12/2020,22,12,2020,28973,1198,Germany,DE,DEU,83166711,Europe
21/12/2020,21,12,2020,20297,926,Germany,DE,DEU,83166711,Europe
20/12/2020,20,12,2020,13902,545,Germany,DE,DEU,83166711,Europe
19/12/2020,19,12,2020,21693,775,Germany,DE,DEU,83166711,Europe
18/12/2020,18,12,2020,29751,1052,Germany,DE,DEU,83166711,Europe
17/12/2020,17,12,2020,31952,1168,Germany,DE,DEU,83166711,Europe
16/12/2020,16,12,2020,31356,1070,Germany,DE,DEU,83166711,Europe
15/12/2020,15,12,2020,26927,1016,Germany,DE,DEU,83166711,Europe
14/12/2020,14,12,2020,19073,831,Germany,DE,DEU,83166711,Europe
13/12/2020,13,12,2020,12497,519,Germany,DE,DEU,83166711,Europe
12/12/2020,12,12,2020,20606,768,Germany,DE,DEU,83166711,Europe
11/12/2020,11,12,2020,27248,979,Germany,DE,DEU,83166711,Europe
10/12/2020,10,12,2020,29040,1080,Germany,DE,DEU,83166711,Europe
09/12/2020,9,12,2020,27632,848,Germany,DE,DEU,83166711,Europe
08/12/2020,8,12,2020,22800,862,Germany,DE,DEU,83166711,Europe
07/12/2020,7,12,2020,16464,697,Germany,DE,DEU,83166711,Europe
06/12/2020,6,12,2020,10234,363,Germany,DE,DEU,83166711,Europe
05/12/2020,5,12,2020,15728,515,Germany,DE,DEU,83166711,Europe
04/12/2020,4,12,2020,22251,811,Germany,DE,DEU,83166711,Europe
03/12/2020,3,12,2020,24420,852,Germany,DE,DEU,83166711,Europe
02/12/2020,2,12,2020,23201,740,Germany,DE,DEU,83166711,Europe
01/12/2020,1,12,2020,19217,658,Germany,DE,DEU,83166711,Europe
30/11/2020,30,11,2020,13293,537,Germany,DE,DEU,83166711,Europe
29/11/2020,29,11,2020,8784,328,Germany,DE,DEU,83166711,Europe
28/11/2020,28,11,2020,14938,405,Germany,DE,DEU,83166711,Europe
27/11/2020,27,11,2020,20143,626,Germany,DE,DEU,83166711,Europe
26/11/2020,26,11,2020,22760,658,Germany,DE,DEU,83166711,Europe
25/11/2020,25,11,2020,22044,590,Germany,DE,DEU,83166711,Europe
24/11/2020,24,11,2020,19407,514,Germany,DE,DEU,83166711,Europe
23/11/2020,23,11,2020,15074,475,Germany,DE,DEU,83166711,Europe
22/11/2020,22,11,2020,8818,285,Germany,DE,DEU,83166711,Europe
21/11/2020,21,11,2020,14770,344,Germany,DE,DEU,83166711,Europe
20/11/2020,20,11,2020,22294,533,Germany,DE,DEU,83166711,Europe
19/11/2020,19,11,2020,23748,567,Germany,DE,DEU,83166711,Europe
18/11/2020,18,11,2020,23703,533,Germany,DE,DEU,83166711,Europe
17/11/2020,17,11,2020,20355,513,Germany,DE,DEU,83166711,Europe
16/11/2020,16,11,2020,14693,450,Germany,DE,DEU,83166711,Europe
15/11/2020,15,11,2020,8841,224,Germany,DE,DEU,83166711,Europe
14/11/2020,14,11,2020,15793,372,Germany,DE,DEU,83166711,Europe
13/11/2020,13,11,2020,21383,416,Germany,DE,DEU,83166711,Europe
12/11/2020,12,11,2020,23526,432,Germany,DE,DEU,83166711,Europe
11/11/2020,11,11,2020,22702,418,Germany,DE,DEU,83166711,Europe
10/11/2020,10,11,2020,19616,347,Germany,DE,DEU,83166711,Europe
09/11/2020,9,11,2020,15995,323,Germany,DE,DEU,83166711,Europe
08/11/2020,8,11,2020,10134,166,Germany,DE,DEU,83166711,Europe
07/11/2020,7,11,2020,15936,218,Germany,DE,DEU,83166711,Europe
06/11/2020,6,11,2020,21578,252,Germany,DE,DEU,83166711,Europe
05/11/2020,5,11,2020,22277,340,Germany,DE,DEU,83166711,Europe
04/11/2020,4,11,2020,21202,317,Germany,DE,DEU,83166711,Europe
03/11/2020,3,11,2020,19354,331,Germany,DE,DEU,83166711,Europe
02/11/2020,2,11,2020,15252,278,Germany,DE,DEU,83166711,Europe
01/11/2020,1,11,2020,10523,169,Germany,DE,DEU,83166711,Europe
31/10/2020,31,10,2020,13998,194,Germany,DE,DEU,83166711,Europe
30/10/2020,30,10,2020,19407,261,Germany,DE,DEU,83166711,Europe
29/10/2020,29,10,2020,19848,269,Germany,DE,DEU,83166711,Europe
28/10/2020,28,10,2020,19247,246,Germany,DE,DEU,83166711,Europe
27/10/2020,27,10,2020,15939,237,Germany,DE,DEU,83166711,Europe
26/10/2020,26,10,2020,12026,240,Germany,DE,DEU,83166711,Europe
25/10/2020,25,10,2020,7452,125,Germany,DE,DEU,83166711,Europe
24/10/2020,24,10,2020,11098,123,Germany,DE,DEU,83166711,Europe
23/10/2020,23,10,2020,14039,199,Germany,DE,DEU,83166711,Europe
22/10/2020,22,10,2020,13930,205,Germany,DE,DEU,83166711,Europe
21/10/2020,21,10,2020,12409,143,Germany,DE,DEU,83166711,Europe
20/10/2020,20,10,2020,9454,129,Germany,DE,DEU,83166711,Europe
19/10/2020,19,10,2020,6489,87,Germany,DE,DEU,83166711,Europe
18/10/2020,18,10,2020,3678,54,Germany,DE,DEU,83166711,Europe
17/10/2020,17,10,2020,5687,60,Germany,DE,DEU,83166711,Europe
16/10/2020,16,10,2020,7980,91,Germany,DE,DEU,83166711,Europe
15/10/2020,15,10,2020,7903,81,Germany,DE,DEU,83166711,Europe
14/10/2020,14,10,2020,7249,63,Germany,DE,DEU,83166711,Europe
13/10/2020,13,10,2020,5369,57,Germany,DE,DEU,83166711,Europe
12/10/2020,12,10,2020,4189,59,Germany,DE,DEU,83166711,Europe
11/10/2020,11,10,2020,2272,25,Germany,DE,DEU,83166711,Europe
10/10/2020,10,10,2020,3631,39,Germany,DE,DEU,83166711,Europe
09/10/2020,9,10,2020,5061,44,Germany,DE,DEU,83166711,Europe
08/10/2020,8,10,2020,4664,43,Germany,DE,DEU,83166711,Europe
07/10/2020,7,10,2020,4494,34,Germany,DE,DEU,83166711,Europe
06/10/2020,6,10,2020,3592,27,Germany,DE,DEU,83166711,Europe
05/10/2020,5,10,2020,2413,34,Germany,DE,DEU,83166711,Europe
04/10/2020,4,10,2020,1157,9,Germany,DE,DEU,83166711,Europe
03/10/2020,3,10,2020,2196,12,Germany,DE,DEU,83166711,Europe
02/10/2020,2,10,2020,2927,25,Germany,DE,DEU,83166711,Europe
01/10/2020,1,10,2020,2928,26,Germany,DE,DEU,83166711,Europe
30/09/2020,30,9,2020,2737,16,Germany,DE,DEU,83166711,Europe
29/09/2020,29,9,2020,2163,14,Germany,DE,DEU,83166711,Europe
28/09/2020,28,9,2020,1834,19,Germany,DE,DEU,83166711,Europe
27/09/2020,27,9,2020,874,7,Germany,DE,DEU,83166711,Europe
26/09/2020,26,9,2020,1785,26,Germany,DE,DEU,83166711,Europe
25/09/2020,25,9,2020,2333,15,Germany,DE,DEU,83166711,Europe
24/09/2020,24,9,2020,2393,18,Germany,DE,DEU,83166711,Europe
23/09/2020,23,9,2020,2212,11,Germany,DE,DEU,83166711,Europe
22/09/2020,22,9,2020,1816,15,Germany,DE,DEU,83166711,Europe
21/09/2020,21,9,2020,1657,18,Germany,DE,DEU,83166711,Europe
20/09/2020,20,9,2020,691,10,Germany,DE,DEU,83166711,Europe
19/09/2020,19,9,2020,1392,12,Germany,DE,DEU,83166711,Europe
18/09/2020,18,9,2020,2168,14,Germany,DE,DEU,83166711,Europe
17/09/2020,17,9,2020,2356,9,Germany,DE,DEU,83166711,Europe
16/09/2020,16,9,2020,2196,15,Germany,DE,DEU,83166711,Europe
15/09/2020,15,9,2020,2002,16,Germany,DE,DEU,83166711,Europe
14/09/2020,14,9,2020,1489,5,Germany,DE,DEU,83166711,Europe
13/09/2020,13,9,2020,762,8,Germany,DE,DEU,83166711,Europe
12/09/2020,12,9,2020,1224,8,Germany,DE,DEU,83166711,Europe
11/09/2020,11,9,2020,1651,12,Germany,DE,DEU,83166711,Europe
10/09/2020,10,9,2020,1589,6,Germany,DE,DEU,83166711,Europe
09/09/2020,9,9,2020,1746,9,Germany,DE,DEU,83166711,Europe
08/09/2020,8,9,2020,1381,19,Germany,DE,DEU,83166711,Europe
07/09/2020,7,9,2020,1413,6,Germany,DE,DEU,83166711,Europe
06/09/2020,6,9,2020,579,4,Germany,DE,DEU,83166711,Europe
05/09/2020,5,9,2020,1107,7,Germany,DE,DEU,83166711,Europe
04/09/2020,4,9,2020,1495,7,Germany,DE,DEU,83166711,Europe
03/09/2020,3,9,2020,1516,7,Germany,DE,DEU,83166711,Europe
02/09/2020,2,9,2020,1411,3,Germany,DE,DEU,83166711,Europe
01/09/2020,1,9,2020,1323,3,Germany,DE,DEU,83166711,Europe
31/08/2020,31,8,2020,1186,4,Germany,DE,DEU,83166711,Europe
30/08/2020,30,8,2020,535,3,Germany,DE,DEU,83166711,Europe
29/08/2020,29,8,2020,834,2,Germany,DE,DEU,83166711,Europe
28/08/2020,28,8,2020,1390,3,Germany,DE,DEU,83166711,Europe
27/08/2020,27,8,2020,1542,1,Germany,DE,DEU,83166711,Europe
26/08/2020,26,8,2020,1618,2,Germany,DE,DEU,83166711,Europe
25/08/2020,25,8,2020,1487,2,Germany,DE,DEU,83166711,Europe
24/08/2020,24,8,2020,1427,5,Germany,DE,DEU,83166711,Europe
23/08/2020,23,8,2020,565,0,Germany,DE,DEU,83166711,Europe
22/08/2020,22,8,2020,918,2,Germany,DE,DEU,83166711,Europe
21/08/2020,21,8,2020,1657,3,Germany,DE,DEU,83166711,Europe
20/08/2020,20,8,2020,1620,7,Germany,DE,DEU,83166711,Europe
19/08/2020,19,8,2020,1753,1,Germany,DE,DEU,83166711,Europe
18/08/2020,18,8,2020,1533,10,Germany,DE,DEU,83166711,Europe
17/08/2020,17,8,2020,1549,8,Germany,DE,DEU,83166711,Europe
16/08/2020,16,8,2020,493,5,Germany,DE,DEU,83166711,Europe
15/08/2020,15,8,2020,756,4,Germany,DE,DEU,83166711,Europe
14/08/2020,14,8,2020,1375,6,Germany,DE,DEU,83166711,Europe
13/08/2020,13,8,2020,1492,2,Germany,DE,DEU,83166711,Europe
12/08/2020,12,8,2020,1541,10,Germany,DE,DEU,83166711,Europe
11/08/2020,11,8,2020,1192,2,Germany,DE,DEU,83166711,Europe
10/08/2020,10,8,2020,1105,2,Germany,DE,DEU,83166711,Europe
